Date,PositionIndex,MarketValue
2021-10-08,399932.XSHE,0.9997347042491259
2021-10-11,399932.XSHE,0.9988501087298054
2021-10-12,399932.XSHE,0.9974274602657434
2021-10-13,399987.XSHE,1.0198701465546944
2021-10-14,399932.XSHE,1.0148879883937605
2021-10-15,EMPTY,1.0094314093698575
2021-10-18,EMPTY,1.0094314093698575
2021-10-19,399932.XSHE,1.0088955250137306
2021-10-20,399417.XSHE,1.005399874151234
2021-10-21,EMPTY,0.9891238101550531
2021-10-22,EMPTY,0.9891238101550531
2021-10-25,399417.XSHE,0.9911232961722071
2021-10-26,399417.XSHE,0.9931435707963445
2021-10-27,399417.XSHE,1.0093747481671638
2021-10-28,EMPTY,0.987513638050502
2021-10-29,EMPTY,0.987513638050502
