date,open,close,high,low,volume,money
2007-01-15,1881.47,1986.54,1986.54,1881.47,3881263200.0,23710426000.0
2007-01-16,1991.69,2055.02,2055.02,1991.04,4807441800.0,30689048908.0
2007-01-17,2064.29,2035.65,2093.89,1992.54,5883288700.0,38375191550.0
2007-01-18,2025.85,2085.4,2085.4,2002.66,5094946000.0,32208210284.0
2007-01-19,2097.51,2159.64,2159.65,2097.51,5792516800.0,36951910780.0
2007-01-22,2183.44,2258.99,2259.03,2183.44,6358920100.0,40928365323.0
2007-01-23,2267.45,2261.78,2268.69,2175.6,6108017600.0,39600092963.0
2007-01-24,2260.71,2283.7,2295.26,2236.57,5104122200.0,33928713068.0
2007-01-25,2271.52,2174.24,2271.52,2172.98,4817566000.0,32172915840.0
2007-01-26,2143.99,2186.27,2196.28,2061.66,4475940500.0,28778328607.0
2007-01-29,2201.59,2260.6,2261.24,2201.59,4564666200.0,30788164443.0
2007-01-30,2271.47,2255.94,2280.72,2230.65,5024768700.0,33163100591.0
2007-01-31,2251.32,2142.89,2258.7,2129.79,4904692400.0,32828621831.0
2007-02-01,2120.01,2165.41,2176.2,2080.16,4233884500.0,27578619714.0
2007-02-02,2170.03,2127.1,2190.96,2124.3,3861061000.0,25752753793.0
2007-02-05,2122.37,2152.25,2166.09,2118.87,3013411000.0,20119479185.0
2007-02-06,2158.5,2198.24,2198.63,2148.1,3087618500.0,20714662878.0
2007-02-07,2209.65,2237.94,2237.94,2208.38,3832705000.0,26101531474.0
2007-02-08,2245.08,2278.45,2282.19,2233.52,3905389700.0,26710676361.0
2007-02-09,2282.63,2287.38,2300.81,2263.61,3716182200.0,24939688424.0
2007-02-12,2291.66,2341.07,2341.07,2291.66,3618835300.0,25013026001.0
2007-02-13,2351.65,2384.16,2384.16,2338.57,3816378300.0,26801027681.0
2007-02-14,2386.84,2435.96,2445.76,2380.74,4406558200.0,31223510543.0
2007-02-15,2451.44,2512.4,2512.55,2451.32,5151645900.0,37101618593.0
2007-02-16,2528.84,2541.41,2581.56,2519.23,5405675100.0,39956571058.0
2007-02-26,2557.25,2642.11,2642.11,2532.1,4896308400.0,36442929080.0
2007-02-27,2654.43,2405.57,2673.53,2402.72,7240425400.0,52918857566.0
2007-02-28,2370.95,2513.53,2520.0,2369.05,5302502900.0,37869581290.0
2007-03-01,2526.15,2459.51,2526.16,2417.84,5882813900.0,41587572191.0
2007-03-02,2458.26,2503.68,2515.02,2452.97,4723810400.0,33901995283.0
2007-03-05,2508.39,2511.92,2548.25,2419.29,4953597800.0,36388108851.0
2007-03-06,2501.29,2516.0,2524.63,2467.68,3332166600.0,24808787734.0
2007-03-07,2525.53,2580.6,2580.6,2525.47,3723070900.0,28949689587.0
2007-03-08,2587.75,2634.88,2634.88,2562.5,4307706500.0,33388959788.0
2007-03-09,2637.6,2638.05,2662.33,2590.44,4803170500.0,37390032187.0
2007-03-12,2639.89,2696.5,2696.87,2610.4,5136709100.0,39729102503.0
