date,open,close,high,low,volume,money
2013-12-26,6033.16,5941.86,6033.16,5936.55,388390183.0,6133189779.0
2013-12-27,5950.11,6114.5,6122.19,5950.11,547853256.0,7913309260.0
2013-12-30,6139.88,6127.17,6168.22,6121.2,475679504.0,7352742826.0
2013-12-31,6095.38,6096.02,6131.11,6066.82,357413564.0,5639265566.0
2014-01-02,6086.23,6177.76,6180.56,6075.69,393283942.0,6264244613.0
2014-01-03,6159.56,6133.72,6186.13,6100.71,445395970.0,6972321362.0
2014-01-06,6108.43,5914.13,6108.43,5910.47,459605976.0,6277094189.0
2014-01-07,5883.59,5943.92,5966.38,5864.7,300904297.0,4379743560.0
2014-01-08,5962.94,6057.76,6086.99,5961.61,452809962.0,7202588996.0
2014-01-09,6031.09,5915.39,6085.05,5913.75,406248428.0,6620105270.0
2014-01-10,5890.73,5773.44,5905.49,5762.04,376241793.0,5161996870.0
2014-01-13,5785.56,5717.42,5839.26,5677.27,326033052.0,4642829518.0
2014-01-14,5716.08,5853.3,5853.3,5695.74,362092376.0,5301935368.0
2014-01-15,5845.62,5949.6,5986.32,5832.29,492930576.0,7373951629.0
2014-01-16,5941.85,5921.8,5967.69,5892.62,409382871.0,6244916083.0
2014-01-17,5899.87,5829.94,5909.82,5824.66,424841405.0,5730773696.0
2014-01-20,5831.18,5810.36,5873.42,5754.97,343932496.0,4806483115.0
2014-01-21,5816.2,5872.31,5874.66,5809.57,334490104.0,4864814978.0
2014-01-22,5878.3,6034.41,6041.0,5876.75,626344386.0,8230379590.0
2014-01-23,6016.04,6087.36,6125.71,6011.03,534681576.0,7718488320.0
2014-01-24,6066.26,6162.26,6179.23,6060.5,525862628.0,7641209754.0
2014-01-27,6153.45,6139.22,6220.68,6134.78,495443643.0,7277304469.0
2014-01-28,6129.97,6094.49,6170.3,6029.79,376430250.0,5734132461.0
2014-01-29,6098.75,6221.34,6233.88,6098.75,463238713.0,7496054524.0
2014-01-30,6209.2,6307.25,6367.18,6191.17,518797901.0,8357599319.0
2014-02-07,6275.87,6558.37,6564.31,6261.34,730500239.0,11367924662.0
2014-02-10,6591.84,6726.91,6748.47,6591.84,957930190.0,14766893389.0
2014-02-11,6739.0,6664.91,6750.42,6572.26,835336932.0,13438813471.0
2014-02-12,6658.87,6679.67,6689.41,6579.21,623353985.0,9916918435.0
2014-02-13,6660.87,6471.53,6662.93,6469.71,693673991.0,10343941631.0
2014-02-14,6462.9,6551.64,6551.99,6436.54,498143049.0,7793143017.0
2014-02-17,6597.65,6817.34,6817.34,6597.65,901863111.0,13993747226.0
2014-02-18,6829.02,6784.39,6829.24,6743.06,752076738.0,12035877714.0
2014-02-19,6767.65,6707.74,6782.18,6665.57,621326720.0,9927730307.0
2014-02-20,6707.32,6572.72,6729.47,6565.18,561373280.0,8642729028.0
2014-02-21,6562.34,6584.68,6631.87,6521.69,488442769.0,7588413397.0
2014-02-24,6549.61,6562.51,6568.92,6481.73,537496697.0,8488664893.0
2014-02-25,6565.99,6185.1,6615.05,6146.27,789590222.0,12913166218.0
2014-02-26,6132.01,6178.45,6179.47,5983.3,528895016.0,8230816049.0
2014-02-27,6191.4,6128.18,6327.81,6125.25,645693550.0,9590268514.0
2014-02-28,6142.61,6206.1,6207.68,6033.25,488419244.0,7630388584.0
2014-03-03,6278.97,6377.19,6378.08,6272.66,630637102.0,9523591557.0
2014-03-04,6358.63,6417.61,6451.66,6314.19,685672843.0,10025879272.0
2014-03-05,6433.04,6348.87,6442.72,6336.22,566745601.0,8420215041.0
2014-03-06,6331.71,6287.76,6331.71,6196.99,474196891.0,6732426205.0
