date,open,close,high,low,volume,money
2014-09-24,1475.22,1502.73,1502.74,1469.43,671304269.0,8546972323.84
2014-09-25,1509.84,1507.41,1524.41,1501.77,768033395.0,9996296765.63
2014-09-26,1502.97,1506.08,1508.54,1497.24,659109580.0,7750145995.91
2014-09-29,1509.86,1518.51,1521.44,1509.86,621232420.0,7973801841.52
2014-09-30,1520.94,1522.29,1525.91,1514.42,548790521.0,6939085670.97
2014-10-08,1524.06,1540.79,1540.84,1517.92,592165453.0,8101950249.84
2014-10-09,1541.42,1568.29,1568.32,1535.85,1078734481.0,15581599882.08
2014-10-10,1562.91,1549.42,1569.4,1547.61,870195596.0,12406151893.59
2014-10-13,1544.15,1547.2,1547.67,1524.93,669148869.0,9342095825.71
2014-10-14,1547.98,1539.44,1553.22,1528.13,804227718.0,11035506018.22
2014-10-15,1536.59,1526.01,1536.59,1510.97,712336911.0,10075054098.73
2014-10-16,1513.94,1487.71,1521.15,1487.71,665739943.0,9428075090.57
2014-10-17,1491.48,1482.82,1497.41,1456.58,632442624.0,8610644804.58
2014-10-20,1485.88,1501.72,1501.79,1481.82,444265725.0,6698005706.18
2014-10-21,1501.23,1484.2,1507.03,1482.17,514208236.0,7227030319.54
2014-10-22,1483.76,1467.03,1491.31,1465.4,468020989.0,6608014549.26
2014-10-23,1466.84,1459.26,1475.21,1455.34,525391877.0,7272222489.64
2014-10-24,1459.87,1457.5,1467.98,1453.61,423282847.0,5983914530.23
2014-10-27,1452.83,1460.54,1461.61,1444.43,361109023.0,5030057237.77
2014-10-28,1462.75,1495.33,1495.43,1462.75,599405895.0,8613865919.46
2014-10-29,1499.57,1516.5,1518.47,1493.68,777457687.0,11372660448.07
2014-10-30,1517.43,1514.18,1523.63,1505.07,733493337.0,10427585340.0
2014-10-31,1511.08,1509.45,1516.3,1490.43,719225002.0,9654789543.63
2014-11-03,1514.24,1521.78,1523.7,1511.55,677393572.0,9337605296.1
2014-11-04,1523.46,1512.7,1523.76,1506.75,700224293.0,9154926330.26
2014-11-05,1515.55,1508.35,1517.15,1505.11,662873381.0,8001103946.13
2014-11-06,1508.75,1517.54,1517.7,1497.08,606809581.0,7734993063.45
2014-11-07,1520.15,1500.13,1523.24,1494.64,728098252.0,9426559878.63
2014-11-10,1501.37,1512.4,1512.4,1494.74,590497062.0,7913679196.28
