date,open,close,high,low,volume,money
2006-01-04,801.41,812.6,812.84,800.21,997307300.0,5495885380.0
2006-01-05,815.47,827.84,829.09,813.25,1153632700.0,6274597087.0
2006-01-06,828.88,836.89,842.69,824.53,1211249900.0,6483148080.0
2006-01-09,837.76,838.29,841.13,832.33,903786600.0,4933678764.0
2006-01-10,837.94,838.56,838.85,826.97,875412100.0,5035340982.0
2006-01-11,837.97,832.28,842.06,829.32,912504600.0,5018799469.0
2006-01-12,830.69,836.58,837.97,827.5,644727500.0,3271603287.0
2006-01-13,838.38,831.14,840.68,828.34,674453700.0,3527432891.0
2006-01-16,830.48,814.89,830.48,814.57,698572300.0,3505395845.0
2006-01-17,813.88,818.36,819.95,813.12,535048100.0,2794019582.0
2006-01-18,818.03,835.15,836.21,817.54,743448500.0,3735509700.0
2006-01-19,835.93,840.59,842.74,830.58,891361200.0,4245242674.0
2006-01-20,840.09,840.38,844.43,836.68,871186100.0,4201753739.0
2006-01-23,840.96,840.13,843.09,835.67,710968700.0,3482126238.0
2006-01-24,841.73,838.46,843.78,834.75,749015500.0,4664090011.0
2006-01-25,838.2,846.99,847.16,837.47,684300100.0,3729054517.0
2006-02-06,849.51,861.07,861.43,849.37,920965600.0,4676352364.0
2006-02-07,861.67,856.67,863.96,848.49,1163391100.0,6180448799.0
2006-02-08,856.94,862.58,863.45,854.17,1139878800.0,5653861355.0
2006-02-09,862.05,850.8,862.05,848.78,861723400.0,4117262935.0
2006-02-10,850.93,859.97,860.3,848.43,680595800.0,3560998015.0
2006-02-13,862.49,859.6,863.21,852.59,625776300.0,3342150585.0
2006-02-14,859.97,862.65,863.07,857.16,473859600.0,2554083964.0
2006-02-15,865.22,868.02,872.41,864.77,949085600.0,4782417174.0
2006-02-16,869.13,856.05,869.13,854.08,914574300.0,4806376697.0
2006-02-17,855.7,857.99,864.62,853.15,688340000.0,3773933054.0
2006-02-20,858.65,857.97,865.69,856.76,570599900.0,3048679226.0
2006-02-21,857.65,872.57,872.74,854.36,933467400.0,5034637283.0
2006-02-22,873.37,870.1,878.23,868.16,1002999600.0,5093874591.0
2006-02-23,870.51,877.65,877.89,866.76,649082000.0,3543910038.0
2006-02-24,878.11,882.78,883.02,877.4,647549800.0,3577469455.0
2006-02-27,893.21,887.62,894.83,886.83,1098005500.0,6155730931.0
2006-02-28,886.79,892.9,893.49,874.69,754223500.0,4271423456.0
2006-03-01,893.49,895.63,897.1,891.21,728015100.0,3979255423.0
2006-03-02,890.67,876.62,891.76,873.27,909894500.0,5175364042.0
2006-03-03,876.43,880.37,880.83,869.84,841666900.0,4673736777.0
2006-03-06,880.11,879.33,884.21,876.62,769250800.0,3694547996.0
2006-03-07,879.29,861.87,879.33,860.45,737837200.0,3788534627.0
2006-03-08,860.12,859.32,862.1,852.23,675409100.0,3483841758.0
2006-03-09,856.31,853.38,859.94,852.09,451332000.0,2610167267.0
2006-03-10,853.94,857.14,860.49,853.48,420112100.0,2456991366.0
2006-03-13,857.21,863.68,864.95,856.74,404203400.0,2206738716.0
2006-03-14,864.45,860.87,866.02,855.82,427555900.0,2243194489.0
2006-03-15,860.7,868.32,868.58,859.81,501933300.0,2754142141.0
2006-03-16,868.07,865.72,869.1,864.5,521240500.0,2868193252.0
2006-03-17,865.25,863.27,866.94,859.3,515616100.0,2692276892.0
2006-03-20,863.56,875.13,875.55,858.96,583775400.0,3087384378.0
2006-03-21,875.02,875.23,881.28,872.89,619565000.0,3313542996.0
2006-03-22,875.1,875.82,876.52,869.65,503065000.0,2633507561.0
2006-03-23,875.34,875.11,875.92,869.08,652849200.0,3510599876.0
2006-03-24,874.71,869.44,876.52,867.92,644229500.0,3399865450.0
2006-03-27,869.54,872.56,872.56,864.39,592346100.0,3201640577.0
