date,open,close,high,low,volume,money
2009-07-03,4395.66,4443.05,4467.89,4384.52,1082073700.0,11719223400.0
2009-07-06,4446.92,4435.52,4452.72,4389.31,890941300.0,10325176000.0
2009-07-07,4429.97,4476.95,4523.88,4418.31,928258400.0,11292401900.0
2009-07-08,4443.02,4494.12,4506.67,4427.63,769583900.0,8993610300.0
2009-07-09,4498.51,4606.12,4606.12,4498.51,1110287000.0,11569693600.0
2009-07-10,4613.41,4647.15,4675.06,4612.2,1095308400.0,11249042500.0
2009-07-13,4684.2,4726.38,4743.66,4684.2,1095253400.0,11642217100.0
2009-07-14,4782.58,4815.5,4815.55,4751.52,1276470700.0,14864990200.0
2009-07-15,4819.49,4793.46,4822.51,4764.3,1130046700.0,12857919800.0
2009-07-16,4810.8,4765.28,4821.99,4743.54,1126185000.0,13180867000.0
2009-07-17,4755.55,4757.14,4784.37,4716.53,930426100.0,10531892700.0
2009-07-20,4763.55,4805.8,4806.32,4750.75,1067175800.0,12403685400.0
2009-07-21,4813.54,4747.85,4846.07,4736.95,1083716300.0,13280135500.0
2009-07-22,4745.85,4800.35,4800.35,4744.52,894311800.0,10613072800.0
2009-07-23,4807.44,4852.47,4853.72,4779.82,976447200.0,11564641000.0
2009-07-24,4858.46,4791.92,4867.31,4729.78,922039200.0,11541917300.0
2009-07-27,4790.62,4877.0,4877.26,4790.62,949309100.0,12785459500.0
2009-07-28,4879.99,4954.38,4977.79,4869.5,1353967100.0,16310163200.0
2009-07-29,4944.7,4711.68,4964.82,4580.85,1380280300.0,16278519300.0
2009-07-30,4742.34,4741.64,4794.88,4609.72,905822300.0,10641553700.0
2009-07-31,4772.28,4844.62,4844.67,4749.74,881442000.0,10442753700.0
2009-08-03,4890.81,5003.48,5005.86,4890.81,1101692600.0,14395089300.0
2009-08-04,5015.98,5104.21,5105.5,4922.97,1719064900.0,19330251800.0
2009-08-05,5120.73,5184.85,5218.11,5099.13,1709849000.0,22083611300.0
2009-08-06,5138.97,5088.63,5166.03,5020.64,1107377400.0,13786414300.0
2009-08-07,5090.18,4935.44,5141.2,4905.66,850776800.0,11344568800.0
2009-08-10,4991.51,4953.58,5028.2,4873.04,733787000.0,9726698700.0
2009-08-11,4966.61,5032.45,5057.59,4930.72,671927100.0,8932771500.0
2009-08-12,5021.29,4839.36,5065.59,4817.29,773784900.0,9759894900.0
2009-08-13,4832.28,4801.93,4865.5,4749.6,598465200.0,7383763800.0
2009-08-14,4803.15,4572.48,4803.33,4570.8,687796200.0,8286240300.0
2009-08-17,4518.21,4307.8,4551.35,4296.02,655259100.0,7771721500.0
2009-08-18,4280.45,4383.31,4394.48,4270.98,490869300.0,5966483700.0
2009-08-19,4392.37,4254.46,4441.77,4220.38,614461400.0,7295002800.0
2009-08-20,4252.7,4395.56,4396.47,4250.11,544233900.0,6496323100.0
2009-08-21,4398.5,4518.74,4520.49,4375.04,698933600.0,7816996500.0
2009-08-24,4531.41,4589.42,4606.42,4489.19,712541900.0,7901319300.0
2009-08-25,4587.36,4513.86,4587.36,4392.56,832573300.0,8658639100.0
2009-08-26,4483.97,4659.37,4684.09,4466.72,851549900.0,9374666300.0
2009-08-27,4649.41,4744.83,4768.46,4630.01,965746500.0,10523285800.0
2009-08-28,4734.3,4672.49,4757.69,4667.54,857540200.0,9537087300.0
2009-08-31,4612.65,4415.19,4612.65,4408.14,815860300.0,9574490800.0
2009-09-01,4382.97,4382.9,4464.07,4334.71,572780800.0,6476389600.0
2009-09-02,4347.07,4377.42,4384.73,4301.35,429703100.0,4718143400.0
2009-09-03,4370.74,4547.84,4550.13,4370.74,573966500.0,6590424800.0
2009-09-04,4533.25,4645.33,4672.02,4507.12,840027000.0,9237204800.0
2009-09-07,4667.23,4791.38,4849.93,4667.23,978667300.0,12209043600.0
2009-09-08,4768.6,4851.99,4875.0,4732.55,887247200.0,11679283200.0
2009-09-09,4845.31,4797.32,4886.23,4722.96,1021866900.0,14453352900.0
2009-09-10,4759.91,4753.72,4782.36,4694.1,784272300.0,10069621600.0
2009-09-11,4737.45,4811.5,4828.78,4735.09,847163200.0,10090031800.0
2009-09-14,4834.78,4938.94,4946.99,4829.47,1203826300.0,14488511500.0
2009-09-15,4941.13,4940.52,4960.93,4880.93,1024230800.0,12390323600.0
2009-09-16,4930.1,4896.64,4933.3,4826.69,928464400.0,11399779800.0
2009-09-17,4895.93,4962.28,4970.44,4895.93,903521800.0,10845949700.0
2009-09-18,4967.23,4831.88,4976.69,4795.21,830060700.0,10311019100.0
2009-09-21,4792.85,4888.93,4890.03,4709.1,724122900.0,8762613600.0
2009-09-22,4875.35,4853.3,4964.48,4853.3,730390400.0,10107504700.0
2009-09-23,4829.65,4709.95,4870.6,4695.09,575801000.0,7381686000.0
2009-09-24,4688.99,4652.59,4698.04,4555.02,435395800.0,5129577100.0
2009-09-25,4647.03,4657.38,4693.99,4615.38,288278000.0,3556510400.0
2009-09-28,4666.11,4575.54,4710.26,4561.33,348723200.0,4094675300.0
2009-09-29,4581.48,4509.76,4598.16,4457.28,341271100.0,3813520200.0
2009-09-30,4524.06,4544.33,4572.74,4516.42,402330400.0,5266746300.0
2009-10-09,4597.96,4721.02,4724.66,4597.36,458393300.0,5780807900.0
2009-10-12,4734.32,4756.02,4794.6,4710.8,519846300.0,6394768500.0
2009-10-13,4751.04,4787.95,4789.84,4738.98,564125800.0,6538154600.0
2009-10-14,4800.53,4772.77,4829.63,4761.2,744824700.0,9912955600.0
2009-10-15,4792.43,4719.33,4806.58,4707.14,568778000.0,7787882500.0
2009-10-16,4734.09,4737.26,4754.48,4669.66,522386000.0,7153201300.0
2009-10-19,4751.99,4833.93,4833.93,4741.68,716542800.0,10259228800.0
