date,open,close,high,low,volume,money
2014-11-10,1770.5,1783.95,1784.2,1766.09,502395315.0,9187233970.17
2014-11-11,1783.81,1728.91,1783.82,1720.48,592258486.0,11023732941.81
2014-11-12,1724.33,1746.14,1746.14,1721.7,328296416.0,6141677200.03
2014-11-13,1743.87,1710.96,1743.87,1699.71,459805499.0,8441589605.69
2014-11-14,1705.91,1709.72,1713.35,1703.67,284642515.0,5289807560.93
2014-11-17,1711.69,1740.74,1748.33,1708.02,487660105.0,8744268368.32
2014-11-18,1740.51,1755.76,1756.23,1740.49,404405846.0,7836849016.75
2014-11-19,1774.36,1793.9,1806.41,1774.36,591056093.0,11932971624.38
2014-11-20,1800.39,1788.81,1800.39,1780.31,571423339.0,12140465024.47
2014-11-21,1788.96,1819.47,1823.11,1788.74,772970733.0,14279805219.89
2014-11-24,1833.84,1844.03,1846.82,1829.33,802562897.0,15310804272.0
2014-11-25,1859.22,1874.84,1876.3,1856.95,676761462.0,13387040981.12
2014-11-26,1880.51,1882.67,1891.3,1871.9,752520217.0,16770413203.6
2014-11-27,1883.09,1879.16,1891.64,1863.76,696331564.0,14754913700.68
2014-11-28,1876.06,1876.07,1897.86,1859.07,755196164.0,16114437161.38
2014-12-01,1870.93,1859.06,1874.14,1849.81,689741535.0,14693754744.41
2014-12-02,1856.33,1872.39,1875.4,1856.06,633475289.0,13554186588.7
2014-12-03,1876.29,1928.85,1928.94,1856.43,1183191665.0,24467190804.32
2014-12-04,1931.53,1955.45,1962.47,1931.43,1033300412.0,21784882889.06
2014-12-05,1963.42,1906.98,1963.42,1867.4,1036817966.0,22000613307.71
2014-12-08,1897.98,1913.62,1957.32,1877.54,949063215.0,20462503737.51
2014-12-09,1898.61,1883.28,1961.77,1877.63,1643790525.0,33214694461.67
2014-12-10,1890.32,1991.56,1994.49,1890.32,1718714835.0,34335127188.42
2014-12-11,1997.13,1980.4,2019.06,1958.82,1334060899.0,25849579159.09
2014-12-12,1979.51,2018.95,2023.29,1972.05,1007473010.0,21046486835.21
2014-12-15,2017.46,2047.89,2055.2,2006.87,886280379.0,19299391335.98
2014-12-16,2058.25,2040.56,2068.1,2020.03,893661155.0,19172503442.5
2014-12-17,2026.88,2012.44,2038.06,1990.34,863795231.0,18427995303.38
2014-12-18,2011.03,2007.2,2042.9,2006.73,669398803.0,14905340348.18
2014-12-19,1999.72,1958.4,2000.28,1927.99,756354900.0,16076645955.0
2014-12-22,1945.63,1883.72,1945.63,1864.89,798024361.0,16422320575.1
2014-12-23,1862.16,1856.3,1922.09,1850.61,570502616.0,12094846167.78
2014-12-24,1864.18,1883.9,1883.9,1860.04,565134097.0,11494266696.4
2014-12-25,1889.75,1902.83,1905.15,1879.89,536440989.0,11566509877.62
2014-12-26,1905.23,1927.51,1933.44,1899.09,656302742.0,13469180331.7
2014-12-29,1929.57,1903.0,1936.21,1893.05,861119135.0,17847092395.24
2014-12-30,1892.81,1831.38,1899.85,1827.97,765025149.0,15647358983.08
2014-12-31,1820.83,1829.76,1841.46,1807.5,553760225.0,11547296942.48
2015-01-05,1831.45,1849.76,1859.29,1796.26,629237248.0,13291650313.47
2015-01-06,1843.19,1931.94,1939.04,1838.12,837905232.0,18924497419.67
2015-01-07,1937.88,1915.07,1941.91,1905.84,677429036.0,15679935491.64
2015-01-08,1907.11,1926.63,1952.24,1905.64,667507200.0,15530269166.75
2015-01-09,1913.92,1927.9,1970.56,1912.45,697424821.0,16048119031.86
2015-01-12,1931.89,1958.93,1966.39,1930.09,617920176.0,15051205789.36
2015-01-13,1958.76,1992.87,2006.26,1950.47,674769142.0,15956777934.86
2015-01-14,1991.9,1971.82,1999.36,1965.46,508989270.0,11905703403.65
2015-01-15,1969.76,1985.42,1993.07,1965.25,467356576.0,11506567272.36
2015-01-16,1988.86,2078.31,2083.41,1988.25,851326349.0,19645803055.95
2015-01-19,2033.97,2047.53,2131.65,2015.23,947943573.0,22431815347.74
2015-01-20,2056.81,2125.21,2125.21,2055.47,830362885.0,20170826766.46
2015-01-21,2123.73,2162.47,2170.74,2120.61,1076264104.0,25553239438.23
2015-01-22,2162.7,2175.2,2198.39,2158.78,910782712.0,23346852444.67
2015-01-23,2175.26,2118.01,2180.48,2112.16,847507981.0,21460770177.36
2015-01-26,2121.68,2190.12,2193.38,2121.68,760762254.0,18759830194.9
2015-01-27,2194.26,2182.71,2200.42,2151.83,778382060.0,19398192178.51
2015-01-28,2178.81,2175.34,2216.81,2166.35,1070865315.0,24272374270.14
2015-01-29,2153.13,2160.56,2174.27,2145.35,652206099.0,16221964904.02
2015-01-30,2165.65,2135.54,2173.19,2134.56,710701396.0,15976207924.4
2015-02-02,2114.68,2149.52,2171.62,2107.89,594618413.0,15072681773.61
2015-02-03,2162.42,2211.26,2228.14,2159.05,768330662.0,20733956277.34
2015-02-04,2217.47,2209.76,2228.45,2202.88,691627268.0,17939519032.2
2015-02-05,2215.84,2263.78,2317.27,2200.31,1379643353.0,32657074172.6
2015-02-06,2263.46,2225.23,2280.74,2214.1,981354570.0,23961862464.81
2015-02-09,2223.86,2193.7,2251.02,2189.71,786199804.0,18278756984.7
2015-02-10,2186.26,2252.45,2252.51,2180.44,637838682.0,15103888170.58
2015-02-11,2255.59,2294.51,2311.62,2255.59,799370268.0,20601346795.2
2015-02-12,2302.35,2316.29,2328.32,2298.68,808241482.0,19058556095.5
2015-02-13,2325.0,2379.43,2380.7,2325.0,969036899.0,23852386083.05
2015-02-16,2406.61,2498.22,2501.34,2406.61,1463401911.0,35710043357.14
2015-02-17,2518.04,2504.43,2522.02,2471.72,1118023213.0,29386124717.59
2015-02-25,2507.92,2434.22,2507.92,2428.4,1095667413.0,26603623333.94
2015-02-26,2427.04,2453.92,2455.08,2402.89,896285344.0,23330219286.37
2015-02-27,2453.67,2507.35,2519.05,2444.23,1176602704.0,30179327097.56
2015-03-02,2503.31,2534.12,2538.09,2489.91,1166907815.0,31421781999.95
2015-03-03,2520.94,2477.93,2533.55,2476.48,1150740491.0,30611162140.42
2015-03-04,2476.17,2549.23,2561.92,2476.17,1264657074.0,31538843011.77
2015-03-05,2548.48,2544.58,2564.98,2530.83,1223974129.0,32208934593.51
2015-03-06,2545.11,2473.19,2545.11,2469.85,956208866.0,24772264191.0
2015-03-09,2461.01,2518.11,2518.42,2456.3,764265794.0,20253104920.53
