Date,PositionIndex,MarketValue
2021-05-19,000905.XSHG,1.0488654485488444
2021-05-20,399006.XSHE,1.0428700508454325
2021-05-21,EMPTY,1.032974193961738
2021-05-24,399006.XSHE,1.0331453049818038
2021-05-25,399006.XSHE,1.0619939648455976
2021-05-26,399006.XSHE,1.051954354802888
2021-05-27,399006.XSHE,1.0615826402781317
2021-05-28,399006.XSHE,1.0636162289396833
2021-05-31,399006.XSHE,1.0888814291717135
2021-06-01,399006.XSHE,1.085949507654816
2021-06-02,EMPTY,1.0662059284164491
2021-06-03,EMPTY,1.0662059284164491
2021-06-04,EMPTY,1.0662059284164491
2021-06-07,EMPTY,1.0662059284164491
2021-06-08,EMPTY,1.0662059284164491
2021-06-09,EMPTY,1.0662059284164491
2021-06-10,399006.XSHE,1.0650357055600064
2021-06-11,399006.XSHE,1.069246562874464
2021-06-15,EMPTY,1.0585622012821214
2021-06-16,EMPTY,1.0585622012821214
2021-06-17,EMPTY,1.0585622012821214
2021-06-18,399006.XSHE,1.0536666910220036
2021-06-21,399006.XSHE,1.0638643153844414
2021-06-22,399006.XSHE,1.0675757952560654
2021-06-23,399006.XSHE,1.079598257662308
2021-06-24,EMPTY,1.067400142396234
2021-06-25,399006.XSHE,1.0666736687084317
2021-06-28,399006.XSHE,1.087435521996672
2021-06-29,399006.XSHE,1.0853261992715622
2021-06-30,399006.XSHE,1.1079297270841428
2021-07-01,399006.XSHE,1.1009772464403522
2021-07-02,EMPTY,1.0653386139926901
2021-07-05,EMPTY,1.0653386139926901
2021-07-06,EMPTY,1.0653386139926901
2021-07-07,399006.XSHE,1.0643615312370591
2021-07-08,399006.XSHE,1.071656874367761
2021-07-09,399006.XSHE,1.064274124472977
2021-07-12,399006.XSHE,1.1034354764518628
2021-07-13,399006.XSHE,1.097260812903498
2021-07-14,000905.XSHG,1.0895907453831208
2021-07-15,000905.XSHG,1.0949070163727344
2021-07-16,000905.XSHG,1.093755631479262
2021-07-19,EMPTY,1.0885167512438052
2021-07-20,EMPTY,1.0885167512438052
2021-07-21,399006.XSHE,1.0896339163945308
2021-07-22,000905.XSHG,1.081817701308761
2021-07-23,000905.XSHG,1.0755360748756755
2021-07-26,EMPTY,1.0546727612004934
2021-07-27,EMPTY,1.0546727612004934
2021-07-28,EMPTY,1.0546727612004934
2021-07-29,EMPTY,1.0546727612004934
2021-07-30,EMPTY,1.0546727612004934
2021-08-02,399006.XSHE,1.0561511599834184
2021-08-03,399006.XSHE,1.051274560317042
2021-08-04,399006.XSHE,1.0772447966060519
2021-08-05,EMPTY,1.0667508862266395
2021-08-06,EMPTY,1.0667508862266395
2021-08-09,EMPTY,1.0667508862266395
2021-08-10,EMPTY,1.0667508862266395
2021-08-11,000905.XSHG,1.0670239204862557
2021-08-12,000905.XSHG,1.0702942976953598
2021-08-13,000905.XSHG,1.0693424489781345
2021-08-16,EMPTY,1.0635498989398688
2021-08-17,EMPTY,1.0635498989398688
2021-08-18,EMPTY,1.0635498989398688
2021-08-19,EMPTY,1.0635498989398688
2021-08-20,EMPTY,1.0635498989398688
2021-08-23,000905.XSHG,1.0632290182699433
2021-08-24,000905.XSHG,1.0732519984409197
2021-08-25,000905.XSHG,1.0826695433856217
2021-08-26,000905.XSHG,1.0774991265532363
2021-08-27,000905.XSHG,1.0867728806316979
2021-08-30,000905.XSHG,1.093851932014914
2021-08-31,000905.XSHG,1.098159603649858
2021-09-01,EMPTY,1.0912440197777358
2021-09-02,000905.XSHG,1.0929312029030835
2021-09-03,000905.XSHG,1.0886938006033406
2021-09-06,000905.XSHG,1.1001690390232586
2021-09-07,000905.XSHG,1.121637247709531
2021-09-08,000905.XSHG,1.1283844844812008
2021-09-09,000905.XSHG,1.1393646363634502
2021-09-10,000905.XSHG,1.1379018126962606
2021-09-13,000905.XSHG,1.1440462703903458
2021-09-14,EMPTY,1.133758641368944
2021-09-15,EMPTY,1.133758641368944
2021-09-16,EMPTY,1.133758641368944
2021-09-17,399006.XSHE,1.131455521394665
2021-09-22,EMPTY,1.1210950247719096
2021-09-23,000905.XSHG,1.1206454426426953
2021-09-24,EMPTY,1.1044067153708736
2021-09-27,399006.XSHE,1.103788486157936
2021-09-28,EMPTY,1.097059693066844
2021-09-29,EMPTY,1.097059693066844
2021-09-30,399006.XSHE,1.0962218122185854
2021-10-08,000016.XSHG,1.094846828606626
2021-10-11,000016.XSHG,1.101621829250439
2021-10-12,EMPTY,1.0895915799682734
2021-10-13,000016.XSHG,1.0882629629081504
2021-10-14,000016.XSHG,1.0809687891477235
2021-10-15,000016.XSHG,1.0889471015435868
2021-10-18,399006.XSHE,1.068434462987799
2021-10-19,399006.XSHE,1.0752204409808819
2021-10-20,399006.XSHE,1.071251899309771
2021-10-21,000016.XSHG,1.0698684977550228
2021-10-22,000016.XSHG,1.0827876916114714
2021-10-25,399006.XSHE,1.0806600603787961
2021-10-26,399006.XSHE,1.077073634409684
2021-10-27,EMPTY,1.0662764530293347
