Date,PositionIndex,MarketValue
2021-01-05,399006.XSHE,1.0020280039201608
2021-01-06,399006.XSHE,1.0075621581584304
2021-01-07,399006.XSHE,1.0228643695560065
2021-01-08,399006.XSHE,1.0191059316688826
2021-01-11,EMPTY,1.002002128272057
2021-01-12,399006.XSHE,1.009649860483622
2021-01-13,000300.XSHG,0.9929216703906176
2021-01-14,EMPTY,0.9733799839033324
2021-01-15,EMPTY,0.9733799839033324
2021-01-18,399006.XSHE,0.9701791198568087
2021-01-19,EMPTY,0.9511064063707376
2021-01-20,EMPTY,0.9511064063707376
2021-01-21,399006.XSHE,0.9478360354858706
2021-01-22,399006.XSHE,0.9693460123914555
2021-01-25,399006.XSHE,0.9684800712921968
2021-01-26,EMPTY,0.9430589270882938
2021-01-27,EMPTY,0.9430589270882938
2021-01-28,EMPTY,0.9430589270882938
2021-01-29,EMPTY,0.9430589270882938
2021-02-01,EMPTY,0.9430589270882938
2021-02-02,399006.XSHE,0.9447091763386266
2021-02-03,399006.XSHE,0.9432666712315094
2021-02-04,399006.XSHE,0.9364725599562027
2021-02-05,000016.XSHG,0.9382446770106889
2021-02-08,000016.XSHG,0.9503856696885715
2021-02-09,000016.XSHG,0.9656193176441603
2021-02-10,000300.XSHG,0.9827682964607471
2021-02-18,000016.XSHG,0.9758664779500951
2021-02-19,000016.XSHG,0.9759005114369405
2021-02-22,EMPTY,0.9450199840514802
2021-02-23,EMPTY,0.9450199840514802
2021-02-24,EMPTY,0.9450199840514802
2021-02-25,EMPTY,0.9450199840514802
2021-02-26,EMPTY,0.9450199840514802
2021-03-01,000905.XSHG,0.947353164842886
2021-03-02,EMPTY,0.940600373128085
2021-03-03,000905.XSHG,0.9425621331600116
2021-03-04,EMPTY,0.9249828564085282
2021-03-05,EMPTY,0.9249828564085282
2021-03-08,EMPTY,0.9249828564085282
2021-03-09,EMPTY,0.9249828564085282
2021-03-10,EMPTY,0.9249828564085282
2021-03-11,EMPTY,0.9249828564085282
2021-03-12,EMPTY,0.9249828564085282
2021-03-15,EMPTY,0.9249828564085282
2021-03-16,EMPTY,0.9249828564085282
2021-03-17,EMPTY,0.9249828564085282
2021-03-18,EMPTY,0.9249828564085282
2021-03-19,EMPTY,0.9249828564085282
2021-03-22,EMPTY,0.9249828564085282
2021-03-23,EMPTY,0.9249828564085282
2021-03-24,EMPTY,0.9249828564085282
2021-03-25,EMPTY,0.9249828564085282
2021-03-26,000905.XSHG,0.924047249312297
2021-03-29,000905.XSHG,0.9245128357819854
2021-03-30,000905.XSHG,0.9282700446897572
2021-03-31,399006.XSHE,0.9238526590107642
2021-04-01,399006.XSHE,0.9429124577507687
2021-04-02,399006.XSHE,0.955243889653896
2021-04-06,399006.XSHE,0.9483346707467392
2021-04-07,EMPTY,0.9391547536238518
2021-04-08,EMPTY,0.9391547536238518
2021-04-09,EMPTY,0.9391547536238518
2021-04-12,EMPTY,0.9391547536238518
2021-04-13,EMPTY,0.9391547536238518
2021-04-14,399006.XSHE,0.9403451020794564
2021-04-15,399006.XSHE,0.935727891309407
2021-04-16,000905.XSHG,0.934906354236135
2021-04-19,399006.XSHE,0.9491327010494658
2021-04-20,399006.XSHE,0.9482748330601224
2021-04-21,399006.XSHE,0.9551050339218418
2021-04-22,399006.XSHE,0.9624460264108039
2021-04-23,399006.XSHE,0.9804874486294395
2021-04-26,399006.XSHE,0.9722722166246199
2021-04-27,399006.XSHE,0.977717386343239
2021-04-28,399006.XSHE,0.998853027073056
2021-04-29,399006.XSHE,0.9991280687184945
2021-04-30,399006.XSHE,1.0122187413192394
2021-05-06,EMPTY,0.9892462153145302
2021-05-07,EMPTY,0.9892462153145302
2021-05-10,EMPTY,0.9892462153145302
2021-05-11,EMPTY,0.9892462153145302
2021-05-12,399006.XSHE,0.9894701559854318
2021-05-13,399006.XSHE,0.9838749816109651
2021-05-14,399006.XSHE,1.0140200698327781
2021-05-17,399006.XSHE,1.040401617824215
2021-05-18,399006.XSHE,1.0328411133827313
2021-05-19,399006.XSHE,1.0410634126427
2021-05-20,399006.XSHE,1.050722943074127
2021-05-21,EMPTY,1.0407525696218964
2021-05-24,399006.XSHE,1.040924969121192
2021-05-25,399006.XSHE,1.069990861627412
2021-05-26,399006.XSHE,1.0598756525437485
2021-05-27,399006.XSHE,1.0695764397541057
2021-05-28,399006.XSHE,1.0716253414957326
2021-05-31,399006.XSHE,1.0970807906417073
2021-06-01,399006.XSHE,1.094126791528779
2021-06-02,EMPTY,1.0742345416100698
2021-06-03,EMPTY,1.0742345416100698
2021-06-04,EMPTY,1.0742345416100698
2021-06-07,EMPTY,1.0742345416100698
2021-06-08,EMPTY,1.0742345416100698
2021-06-09,EMPTY,1.0742345416100698
2021-06-10,000905.XSHG,1.0739980145347812
2021-06-11,399006.XSHE,1.0661273830507334
2021-06-15,399006.XSHE,1.0543914166179391
2021-06-16,EMPTY,1.0141866007386968
2021-06-17,EMPTY,1.0141866007386968
2021-06-18,EMPTY,1.0141866007386968
2021-06-21,399006.XSHE,1.0124530436801296
2021-06-22,399006.XSHE,1.01598516618696
2021-06-23,399006.XSHE,1.0274266427735035
2021-06-24,EMPTY,1.0158180017563123
2021-06-25,399006.XSHE,1.0151266349290464
2021-06-28,399006.XSHE,1.0348851710977525
2021-06-29,399006.XSHE,1.0328777814501644
2021-06-30,399006.XSHE,1.0543889931722024
2021-07-01,399006.XSHE,1.0477724913428414
2021-07-02,EMPTY,1.0138560967684132
2021-07-05,EMPTY,1.0138560967684132
2021-07-06,EMPTY,1.0138560967684132
2021-07-07,399006.XSHE,1.0129262315632732
2021-07-08,399006.XSHE,1.0198690270406279
2021-07-09,399006.XSHE,1.0128430487334203
2021-07-12,399006.XSHE,1.0501119273228146
2021-07-13,399006.XSHE,1.0442356545567864
2021-07-14,399006.XSHE,1.03640755610457
2021-07-15,399006.XSHE,1.05089325176036
2021-07-16,000905.XSHG,1.023557170521185
2021-07-19,EMPTY,1.018654527484503
2021-07-20,EMPTY,1.018654527484503
2021-07-21,399006.XSHE,1.0196999917251166
2021-07-22,399006.XSHE,1.015228841917999
2021-07-23,000905.XSHG,0.9928862050669715
2021-07-26,EMPTY,0.9736261385531934
2021-07-27,EMPTY,0.9736261385531934
2021-07-28,EMPTY,0.9736261385531934
2021-07-29,EMPTY,0.9736261385531934
2021-07-30,EMPTY,0.9736261385531934
2021-08-02,EMPTY,0.9736261385531934
2021-08-03,399006.XSHE,0.974388336128352
2021-08-04,399006.XSHE,0.9984592080791362
2021-08-05,399006.XSHE,0.9898760787676982
2021-08-06,EMPTY,0.977986357034616
2021-08-09,EMPTY,0.977986357034616
2021-08-10,EMPTY,0.977986357034616
2021-08-11,000905.XSHG,0.978236672065384
2021-08-12,000905.XSHG,0.9812349206107162
2021-08-13,000905.XSHG,0.9803622753929558
2021-08-16,EMPTY,0.9750517244639543
2021-08-17,EMPTY,0.9750517244639543
2021-08-18,EMPTY,0.9750517244639543
2021-08-19,EMPTY,0.9750517244639543
2021-08-20,EMPTY,0.9750517244639543
2021-08-23,000905.XSHG,0.9747575443311086
2021-08-24,000905.XSHG,0.9839465105561256
2021-08-25,000905.XSHG,0.992580419926717
2021-08-26,000905.XSHG,0.9878402343899216
2021-08-27,000905.XSHG,0.9963423177575869
2021-08-30,000905.XSHG,1.002832320027959
2021-08-31,000905.XSHG,1.0067815495471977
2021-09-01,EMPTY,1.0004414126275203
2021-09-02,000905.XSHG,1.0019882049477458
2021-09-03,000905.XSHG,0.9981033976399455
2021-09-06,000905.XSHG,1.0086237794491384
2021-09-07,000905.XSHG,1.0283056147081773
2021-09-08,000905.XSHG,1.0344914127192915
2021-09-09,000905.XSHG,1.0445579042288438
2021-09-10,000905.XSHG,1.0432168023767334
2021-09-13,000905.XSHG,1.048849978663512
2021-09-14,EMPTY,1.0394183850655416
2021-09-15,EMPTY,1.0394183850655416
2021-09-16,EMPTY,1.0394183850655416
2021-09-17,EMPTY,1.0394183850655416
2021-09-22,EMPTY,1.0394183850655416
2021-09-23,000905.XSHG,1.0390015569462683
2021-09-24,EMPTY,1.023945891455441
2021-09-27,EMPTY,1.023945891455441
2021-09-28,EMPTY,1.023945891455441
2021-09-29,000016.XSHG,1.0206566717725873
2021-09-30,399006.XSHE,1.0195169130398893
2021-10-08,399006.XSHE,1.0190613016414618
2021-10-11,000016.XSHG,1.0013763663023492
2021-10-12,EMPTY,0.9904408465150522
2021-10-13,000016.XSHG,0.9892331310463249
2021-10-14,000016.XSHG,0.9826027130376658
2021-10-15,000016.XSHG,0.9898550143846992
2021-10-18,EMPTY,0.9686508955332648
2021-10-19,EMPTY,0.9686508955332648
2021-10-20,399006.XSHE,0.9675111295364957
2021-10-21,EMPTY,0.9631052124016981
2021-10-22,000016.XSHG,0.9628498553564003
2021-10-25,000016.XSHG,0.9611581149313031
2021-10-26,399006.XSHE,0.9555674893681738
2021-10-27,EMPTY,0.945988352738831
