Date,PositionIndex,MarketValue
2016-04-14,399006.XSHE,0.9944058091889302
2016-04-15,399006.XSHE,0.9881126701489372
2016-04-18,EMPTY,0.9719498698137278
2016-04-19,EMPTY,0.9719498698137278
2016-04-20,EMPTY,0.9719498698137278
2016-04-21,EMPTY,0.9719498698137278
2016-04-22,EMPTY,0.9719498698137278
2016-04-25,EMPTY,0.9719498698137278
2016-04-26,000905.XSHG,0.9769665666443177
2016-04-27,EMPTY,0.9736624941745732
2016-04-28,EMPTY,0.9736624941745732
2016-04-29,EMPTY,0.9736624941745732
2016-05-03,000905.XSHG,0.9758729612669532
2016-05-04,000905.XSHG,0.9762416361649665
2016-05-05,000905.XSHG,0.9816277707264995
2016-05-06,EMPTY,0.9603284883138097
2016-05-09,EMPTY,0.9603284883138097
2016-05-10,EMPTY,0.9603284883138097
2016-05-11,EMPTY,0.9603284883138097
2016-05-12,EMPTY,0.9603284883138097
2016-05-13,EMPTY,0.9603284883138097
2016-05-16,EMPTY,0.9603284883138097
2016-05-17,EMPTY,0.9603284883138097
2016-05-18,EMPTY,0.9603284883138097
2016-05-19,EMPTY,0.9603284883138097
2016-05-20,EMPTY,0.9603284883138097
2016-05-23,EMPTY,0.9603284883138097
2016-05-24,EMPTY,0.9603284883138097
2016-05-25,EMPTY,0.9603284883138097
2016-05-26,EMPTY,0.9603284883138097
2016-05-27,EMPTY,0.9603284883138097
2016-05-30,EMPTY,0.9603284883138097
2016-05-31,399006.XSHE,0.9660222857476312
2016-06-01,399006.XSHE,0.970056696812287
2016-06-02,399006.XSHE,0.9788858846633185
2016-06-03,399006.XSHE,0.9862256502476868
2016-06-06,399006.XSHE,0.9836896069287736
2016-06-07,EMPTY,0.9805005436370888
2016-06-08,EMPTY,0.9805005436370888
2016-06-13,EMPTY,0.9805005436370888
2016-06-14,EMPTY,0.9805005436370888
2016-06-15,399006.XSHE,0.9794974881484739
2016-06-16,000905.XSHG,0.9726275648388901
2016-06-17,000905.XSHG,0.9781577435721218
2016-06-20,000905.XSHG,0.9816510059391986
2016-06-21,000905.XSHG,0.970372524578453
2016-06-22,399006.XSHE,0.9849334117267083
2016-06-23,399006.XSHE,0.9815673661340911
2016-06-24,399006.XSHE,0.9769155186779916
2016-06-27,399006.XSHE,1.0065119222856538
2016-06-28,399006.XSHE,1.0179463745716242
2016-06-29,399006.XSHE,1.0147686071090172
2016-06-30,399006.XSHE,1.0230344762314054
2016-07-01,EMPTY,1.016192173457873
2016-07-04,000905.XSHG,1.0162932828879951
2016-07-05,000905.XSHG,1.0224283421802547
2016-07-06,000905.XSHG,1.026978266535758
2016-07-07,000905.XSHG,1.0306296216009811
2016-07-08,000905.XSHG,1.0273778118644672
2016-07-11,000905.XSHG,1.029440770398414
2016-07-12,000905.XSHG,1.0429176789553607
2016-07-13,000905.XSHG,1.0513032384664716
2016-07-14,000905.XSHG,1.052774217595025
2016-07-15,000905.XSHG,1.050399776784411
2016-07-18,EMPTY,1.047012610875314
2016-07-19,EMPTY,1.047012610875314
2016-07-20,000905.XSHG,1.0419392225028794
2016-07-21,000905.XSHG,1.045963840030964
2016-07-22,EMPTY,1.041202160640132
2016-07-25,EMPTY,1.041202160640132
2016-07-26,000905.XSHG,1.0455262757359394
2016-07-27,EMPTY,1.0039304135447749
2016-07-28,EMPTY,1.0039304135447749
2016-07-29,EMPTY,1.0039304135447749
2016-08-01,EMPTY,1.0039304135447749
2016-08-02,EMPTY,1.0039304135447749
2016-08-03,EMPTY,1.0039304135447749
2016-08-04,000905.XSHG,1.0053340905378616
2016-08-05,000300.XSHG,0.9999329601140136
2016-08-08,000905.XSHG,1.011444287708435
2016-08-09,000905.XSHG,1.0196104322398927
2016-08-10,000300.XSHG,1.0160664682142588
2016-08-11,000300.XSHG,1.0129399556214445
2016-08-12,000300.XSHG,1.0320091762150922
2016-08-15,000016.XSHG,1.0610088746808577
2016-08-16,000300.XSHG,1.0471627868476365
2016-08-17,000300.XSHG,1.0455509326356607
2016-08-18,EMPTY,1.041223724020433
2016-08-19,000300.XSHG,1.0393951407628843
2016-08-22,EMPTY,1.0337395057213783
2016-08-23,EMPTY,1.0337395057213783
2016-08-24,EMPTY,1.0337395057213783
2016-08-25,EMPTY,1.0337395057213783
2016-08-26,EMPTY,1.0337395057213783
2016-08-29,EMPTY,1.0337395057213783
2016-08-30,000016.XSHG,1.0337627461633212
2016-08-31,000016.XSHG,1.037783342619493
2016-09-01,000905.XSHG,1.029968042999122
2016-09-02,EMPTY,1.0254117335138828
2016-09-05,000300.XSHG,1.026221661203405
2016-09-06,000905.XSHG,1.0347797115084505
2016-09-07,000905.XSHG,1.0349948599860401
2016-09-08,EMPTY,1.0338234960524955
2016-09-09,EMPTY,1.0338234960524955
2016-09-12,EMPTY,1.0338234960524955
2016-09-13,EMPTY,1.0338234960524955
2016-09-14,EMPTY,1.0338234960524955
2016-09-19,399006.XSHE,1.0368067197879665
2016-09-20,399006.XSHE,1.0335601295910974
2016-09-21,399006.XSHE,1.035331867604138
2016-09-22,EMPTY,1.0379655322181174
2016-09-23,EMPTY,1.0379655322181174
2016-09-26,EMPTY,1.0379655322181174
2016-09-27,EMPTY,1.0379655322181174
2016-09-28,EMPTY,1.0379655322181174
2016-09-29,EMPTY,1.0379655322181174
2016-09-30,EMPTY,1.0379655322181174
2016-10-10,399006.XSHE,1.0393114553061265
2016-10-11,000905.XSHG,1.0403538738675067
2016-10-12,000905.XSHG,1.039762037403601
2016-10-13,000905.XSHG,1.0400972510105284
2016-10-14,EMPTY,1.0346007101926302
2016-10-17,EMPTY,1.0346007101926302
2016-10-18,000905.XSHG,1.038064497413925
2016-10-19,000905.XSHG,1.0358286642259622
2016-10-20,000905.XSHG,1.0363038983843167
2016-10-21,000016.XSHG,1.0310387952254163
2016-10-24,000016.XSHG,1.044934754888836
2016-10-25,000016.XSHG,1.0427353281606524
2016-10-26,000016.XSHG,1.0385711415727732
2016-10-27,EMPTY,1.035879374551879
2016-10-28,EMPTY,1.035879374551879
2016-10-31,EMPTY,1.035879374551879
2016-11-01,000016.XSHG,1.03615403676319
2016-11-02,EMPTY,1.0302762654411375
2016-11-03,000016.XSHG,1.0296196289338984
2016-11-04,000016.XSHG,1.0288497792357558
2016-11-07,000016.XSHG,1.0311231001090941
2016-11-08,000016.XSHG,1.0336002047260584
2016-11-09,EMPTY,1.028854307763392
2016-11-10,000016.XSHG,1.0288432978436308
2016-11-11,000016.XSHG,1.0373726152749232
2016-11-14,000016.XSHG,1.0415698663185624
2016-11-15,000016.XSHG,1.0384825949406395
2016-11-16,EMPTY,1.0386084225950527
2016-11-17,000016.XSHG,1.0396720050097912
2016-11-18,000016.XSHG,1.035431138419378
2016-11-21,000016.XSHG,1.0477318953763337
2016-11-22,000016.XSHG,1.055953342565368
2016-11-23,000016.XSHG,1.059247306668398
2016-11-24,000016.XSHG,1.063012478170363
2016-11-25,000016.XSHG,1.074330431123826
2016-11-28,000016.XSHG,1.0784546177868841
2016-11-29,000016.XSHG,1.0957052962774123
2016-11-30,EMPTY,1.0834763423526752
2016-12-01,000016.XSHG,1.0861433308012414
2016-12-02,EMPTY,1.0791207079517506
2016-12-05,EMPTY,1.0791207079517506
2016-12-06,EMPTY,1.0791207079517506
2016-12-07,EMPTY,1.0791207079517506
2016-12-08,000016.XSHG,1.0773952452009246
2016-12-09,000016.XSHG,1.0920277127807656
2016-12-12,EMPTY,1.0783191150202645
2016-12-13,EMPTY,1.0783191150202645
2016-12-14,EMPTY,1.0783191150202645
2016-12-15,EMPTY,1.0783191150202645
2016-12-16,EMPTY,1.0783191150202645
2016-12-19,EMPTY,1.0783191150202645
2016-12-20,EMPTY,1.0783191150202645
2016-12-21,EMPTY,1.0783191150202645
2016-12-22,EMPTY,1.0783191150202645
2016-12-23,EMPTY,1.0783191150202645
2016-12-26,EMPTY,1.0783191150202645
2016-12-27,EMPTY,1.0783191150202645
2016-12-28,EMPTY,1.0783191150202645
2016-12-29,EMPTY,1.0783191150202645
2016-12-30,EMPTY,1.0783191150202645
