Date,PositionIndex,MarketValue
2021-07-05,513100.XSHG,1.01704957703148
2021-07-06,513100.XSHG,1.0178827120525993
2021-07-07,513100.XSHG,1.0245477922215545
2021-07-08,513100.XSHG,1.022673238424036
2021-07-09,EMPTY,1.0193406983395585
2021-07-12,513100.XSHG,1.0189276753661634
2021-07-13,513100.XSHG,1.0201667442863493
2021-07-14,513100.XSHG,1.019753721312954
2021-07-15,513100.XSHG,1.0218188361799305
2021-07-16,EMPTY,1.0137648881987225
2021-07-19,EMPTY,1.0137648881987225
2021-07-20,EMPTY,1.0137648881987225
2021-07-21,000300.XSHG,1.0130322966668523
2021-07-22,000300.XSHG,1.0145506516966152
2021-07-23,513100.XSHG,1.0015904773115705
2021-07-26,513100.XSHG,1.0148779087693722
2021-07-27,513100.XSHG,1.0126633368597386
2021-07-28,EMPTY,1.0025971009068586
2021-07-29,EMPTY,1.0025971009068586
2021-07-30,EMPTY,1.0025971009068586
2021-08-02,513100.XSHG,1.002999912116544
2021-08-03,513100.XSHG,1.0005830448584319
2021-08-04,513100.XSHG,1.0072294298182405
2021-08-05,513100.XSHG,1.006222401794027
2021-08-06,513100.XSHG,1.0136744091732062
2021-08-09,EMPTY,1.0084378634472964
2021-08-10,513100.XSHG,1.0096419683588753
2021-08-11,000300.XSHG,1.002726758065255
2021-08-12,EMPTY,0.9952013190773545
2021-08-13,EMPTY,0.9952013190773545
2021-08-16,EMPTY,0.9952013190773545
2021-08-17,513100.XSHG,0.997378569377643
2021-08-18,EMPTY,0.9916385458587005
2021-08-19,EMPTY,0.9916385458587005
2021-08-20,EMPTY,0.9916385458587005
2021-08-23,513100.XSHG,0.9934089777001461
2021-08-24,513100.XSHG,1.0077691470807622
2021-08-25,513100.XSHG,1.0067855738355147
2021-08-26,513100.XSHG,1.005408571292168
2021-08-27,EMPTY,1.0059987152393164
2021-08-30,513100.XSHG,1.0059987152393164
2021-08-31,EMPTY,1.0196618720237076
