Date,PositionIndex,MarketValue
2018-03-08,EMPTY,2.1368826343903566
2018-03-09,399006.XSHE,2.1420865506517366
2018-03-12,399006.XSHE,2.1720408003513887
2018-03-13,399006.XSHE,2.160813726022513
2018-03-14,EMPTY,2.1407596096981694
2018-03-15,EMPTY,2.1407596096981694
2018-03-16,EMPTY,2.1407596096981694
2018-03-19,399006.XSHE,2.132359392007778
2018-03-20,399006.XSHE,2.157467480696689
2018-03-21,399006.XSHE,2.1173061093422136
2018-03-22,EMPTY,2.1087091923395125
2018-03-23,EMPTY,2.1087091923395125
2018-03-26,EMPTY,2.1087091923395125
2018-03-27,EMPTY,2.1087091923395125
2018-03-28,EMPTY,2.1087091923395125
2018-03-29,EMPTY,2.1087091923395125
2018-03-30,399006.XSHE,2.109064313456444
2018-04-02,399006.XSHE,2.1088201676885534
2018-04-03,EMPTY,2.067404167426412
2018-04-04,EMPTY,2.067404167426412
2018-04-09,EMPTY,2.067404167426412
2018-04-10,EMPTY,2.067404167426412
2018-04-11,EMPTY,2.067404167426412
2018-04-12,EMPTY,2.067404167426412
2018-04-13,EMPTY,2.067404167426412
2018-04-16,EMPTY,2.067404167426412
2018-04-17,EMPTY,2.067404167426412
2018-04-18,EMPTY,2.067404167426412
2018-04-19,EMPTY,2.067404167426412
2018-04-20,EMPTY,2.067404167426412
2018-04-23,EMPTY,2.067404167426412
2018-04-24,000016.XSHG,2.0682169158701313
2018-04-25,EMPTY,2.055114195632601
2018-04-26,EMPTY,2.055114195632601
2018-04-27,EMPTY,2.055114195632601
2018-05-02,EMPTY,2.055114195632601
2018-05-03,399006.XSHE,2.0555530340777914
2018-05-04,EMPTY,2.0422978625794603
2018-05-07,399006.XSHE,2.045312267326862
2018-05-08,000300.XSHG,2.0484948252418245
2018-05-09,399006.XSHE,2.0460030228166235
2018-05-10,399006.XSHE,2.056531756290362
2018-05-11,EMPTY,2.0248022327956816
2018-05-14,000300.XSHG,2.027234318661535
2018-05-15,000300.XSHG,2.034914316886117
2018-05-16,399006.XSHE,2.018356511709063
2018-05-17,EMPTY,1.9976119246457338
2018-05-18,000300.XSHG,1.9993125691989153
2018-05-21,000300.XSHG,2.0086251348545896
2018-05-22,000300.XSHG,2.0009261325550964
2018-05-23,EMPTY,1.9811638232593916
2018-05-24,EMPTY,1.9811638232593916
2018-05-25,EMPTY,1.9811638232593916
2018-05-28,EMPTY,1.9811638232593916
2018-05-29,EMPTY,1.9811638232593916
2018-05-30,EMPTY,1.9811638232593916
2018-05-31,EMPTY,1.9811638232593916
2018-06-01,EMPTY,1.9811638232593916
2018-06-04,EMPTY,1.9811638232593916
2018-06-05,EMPTY,1.9811638232593916
2018-06-06,EMPTY,1.9811638232593916
2018-06-07,EMPTY,1.9811638232593916
2018-06-08,EMPTY,1.9811638232593916
2018-06-11,EMPTY,1.9811638232593916
2018-06-12,000016.XSHG,1.9792418003034098
2018-06-13,EMPTY,1.9671941774835402
2018-06-14,000016.XSHG,1.965016792051551
2018-06-15,EMPTY,1.9620890913693496
2018-06-19,EMPTY,1.9620890913693496
2018-06-20,EMPTY,1.9620890913693496
2018-06-21,EMPTY,1.9620890913693496
2018-06-22,EMPTY,1.9620890913693496
2018-06-25,EMPTY,1.9620890913693496
2018-06-26,EMPTY,1.9620890913693496
2018-06-27,EMPTY,1.9620890913693496
2018-06-28,EMPTY,1.9620890913693496
2018-06-29,EMPTY,1.9620890913693496
2018-07-02,EMPTY,1.9620890913693496
2018-07-03,EMPTY,1.9620890913693496
2018-07-04,EMPTY,1.9620890913693496
2018-07-05,EMPTY,1.9620890913693496
2018-07-06,EMPTY,1.9620890913693496
2018-07-09,399006.XSHE,1.966626705217018
2018-07-10,399006.XSHE,1.9803638649476305
2018-07-11,EMPTY,1.937399499310529
2018-07-12,399006.XSHE,1.9375675003076882
2018-07-13,399006.XSHE,1.9421635275871132
2018-07-16,399006.XSHE,1.940303516547137
2018-07-17,EMPTY,1.9363794932563483
2018-07-18,EMPTY,1.9363794932563483
2018-07-19,EMPTY,1.9363794932563483
2018-07-20,000016.XSHG,1.934851015575784
2018-07-23,000016.XSHG,1.9604937502674862
2018-07-24,000016.XSHG,1.9890227473813713
2018-07-25,000905.XSHG,1.9871497595026915
2018-07-26,EMPTY,1.9737452783553227
2018-07-27,EMPTY,1.9737452783553227
2018-07-30,EMPTY,1.9737452783553227
2018-07-31,000016.XSHG,1.978269043770999
2018-08-01,EMPTY,1.9495252559579876
2018-08-02,EMPTY,1.9495252559579876
2018-08-03,EMPTY,1.9495252559579876
2018-08-06,EMPTY,1.9495252559579876
2018-08-07,EMPTY,1.9495252559579876
2018-08-08,EMPTY,1.9495252559579876
2018-08-09,EMPTY,1.9495252559579876
2018-08-10,EMPTY,1.9495252559579876
2018-08-13,EMPTY,1.9495252559579876
2018-08-14,EMPTY,1.9495252559579876
2018-08-15,EMPTY,1.9495252559579876
2018-08-16,EMPTY,1.9495252559579876
2018-08-17,EMPTY,1.9495252559579876
2018-08-20,EMPTY,1.9495252559579876
2018-08-21,000016.XSHG,1.9493901234251085
2018-08-22,000016.XSHG,1.9476175025526345
2018-08-23,EMPTY,1.9631656928062637
2018-08-24,000016.XSHG,1.955965334979277
2018-08-27,000016.XSHG,1.9957967649804327
2018-08-28,000016.XSHG,1.9869426985975773
2018-08-29,EMPTY,1.9772103468094522
2018-08-30,EMPTY,1.9772103468094522
2018-08-31,EMPTY,1.9772103468094522
2018-09-03,EMPTY,1.9772103468094522
2018-09-04,000016.XSHG,1.9763093083476149
2018-09-05,EMPTY,1.939493192950792
2018-09-06,EMPTY,1.939493192950792
2018-09-07,EMPTY,1.939493192950792
2018-09-10,EMPTY,1.939493192950792
2018-09-11,EMPTY,1.939493192950792
2018-09-12,EMPTY,1.939493192950792
2018-09-13,EMPTY,1.939493192950792
2018-09-14,EMPTY,1.939493192950792
2018-09-17,EMPTY,1.939493192950792
2018-09-18,EMPTY,1.939493192950792
2018-09-19,000016.XSHG,1.9326084482495793
2018-09-20,EMPTY,1.9290883699768377
2018-09-21,000016.XSHG,1.9339352312768592
2018-09-25,000016.XSHG,1.9145402715631292
2018-09-26,000016.XSHG,1.9408260402878978
2018-09-27,000016.XSHG,1.9353254163008964
2018-09-28,000016.XSHG,1.95878572789573
2018-10-08,EMPTY,1.877343429028079
2018-10-09,EMPTY,1.877343429028079
2018-10-10,EMPTY,1.877343429028079
2018-10-11,EMPTY,1.877343429028079
2018-10-12,EMPTY,1.877343429028079
2018-10-15,EMPTY,1.877343429028079
2018-10-16,EMPTY,1.877343429028079
2018-10-17,EMPTY,1.877343429028079
2018-10-18,EMPTY,1.877343429028079
2018-10-19,EMPTY,1.877343429028079
2018-10-22,EMPTY,1.877343429028079
2018-10-23,EMPTY,1.877343429028079
2018-10-24,EMPTY,1.877343429028079
2018-10-25,EMPTY,1.877343429028079
2018-10-26,EMPTY,1.877343429028079
2018-10-29,EMPTY,1.877343429028079
2018-10-30,399006.XSHE,1.864513292714862
2018-10-31,399006.XSHE,1.8876282557151445
2018-11-01,399006.XSHE,1.9035512391903713
2018-11-02,399006.XSHE,1.9952267806671646
2018-11-05,399006.XSHE,1.9961146793739617
2018-11-06,399006.XSHE,1.9964550405449004
2018-11-07,399006.XSHE,1.991512404410397
2018-11-08,EMPTY,1.9680126853038358
2018-11-09,EMPTY,1.9680126853038358
2018-11-12,399006.XSHE,1.9718879170756443
2018-11-13,399006.XSHE,2.0053964267456297
2018-11-14,399006.XSHE,1.9962917929917903
2018-11-15,399006.XSHE,2.024412433953016
2018-11-16,399006.XSHE,2.021574438937974
2018-11-19,000905.XSHG,2.012050740679325
2018-11-20,EMPTY,1.9653415122033535
2018-11-21,EMPTY,1.9653415122033535
2018-11-22,EMPTY,1.9653415122033535
