,ts_code,trade_date,close,open,high,low,vol,amount
0,002271.SZ,20191129,24.0,24.12,25.35,23.36,93272891.0,2293201183.62
1,002271.SZ,20191122,24.01,23.6,24.82,23.39,62989573.0,1526227745.48
2,002271.SZ,20191115,23.6,24.07,24.33,23.38,64947324.0,1547514571.3
3,002271.SZ,20191108,24.26,24.65,25.45,24.15,99858889.0,2458376597.61
4,002271.SZ,20191101,24.46,22.2,24.48,21.77,121921542.0,2846448807.12
5,002271.SZ,20191025,22.2,21.69,22.2,21.39,36812256.0,804696340.45
6,002271.SZ,20191018,21.62,22.3,22.94,21.62,63917761.0,1430007868.98
7,002271.SZ,20191011,22.17,20.86,22.26,20.86,55401372.0,1202709270.19
8,002271.SZ,20190930,21.02,20.83,21.66,20.8,14114426.0,300621119.56
9,002271.SZ,20190927,20.86,21.57,21.98,20.6,66624760.0,1418268046.01
10,002271.SZ,20190920,21.49,22.19,22.2,21.05,52172276.0,1119558090.76
11,002271.SZ,20190912,22.06,21.8,22.18,21.35,48258076.0,1054115808.48
12,002271.SZ,20190906,21.55,20.3,22.27,19.95,97240728.0,2066858933.24
13,002271.SZ,20190830,20.27,20.99,21.31,20.22,96699222.0,2001508617.71
14,002271.SZ,20190823,21.32,21.7,23.09,21.19,73036235.0,1604791900.74
15,002271.SZ,20190816,21.77,22.78,22.95,20.46,105958984.0,2284392894.87
16,002271.SZ,20190809,22.55,22.48,24.4,21.6,54989065.0,1259249232.92
17,002271.SZ,20190802,22.43,24.05,24.34,21.99,47840684.0,1110027465.95
18,002271.SZ,20190726,23.89,22.36,23.97,22.03,41703753.0,958224910.45
19,002271.SZ,20190719,22.41,22.75,23.01,21.91,40614280.0,910974984.57
20,002271.SZ,20190712,22.54,23.0,23.1,22.22,41127599.0,928520064.59
21,002271.SZ,20190705,23.14,22.99,24.0,22.58,73291895.0,1711073719.34
22,002271.SZ,20190628,22.66,21.15,22.95,20.95,67676871.0,1496108936.31
23,002271.SZ,20190621,21.16,20.51,21.64,20.3,62180178.0,1302872657.95
24,002271.SZ,20190614,20.51,19.16,21.2,19.11,70778211.0,1449062651.11
25,002271.SZ,20190606,19.14,19.23,19.57,18.5,35979908.0,686421705.99
26,002271.SZ,20190531,19.19,19.94,20.48,19.15,46634331.0,921758801.73
27,002271.SZ,20190524,19.91,20.25,20.9,19.67,50816675.0,1029319292.14
28,002271.SZ,20190517,20.5,20.1,21.13,19.91,76826125.0,1577475711.63
29,002271.SZ,20190510,20.3,18.8,20.34,18.71,96008486.0,1877219194.0
30,002271.SZ,20190430,19.61,19.28,19.75,18.55,37292962.0,715846932.13
31,002271.SZ,20190426,19.28,20.45,20.5,18.67,109706751.0,2112881459.37
32,002271.SZ,20190419,20.41,21.0,21.25,19.3,95457244.0,1936033206.5
33,002271.SZ,20190412,20.35,22.21,23.5,20.0,155005744.0,3399338369.24
34,002271.SZ,20190404,21.94,21.5,22.6,21.5,105487555.0,2327183155.87
35,002271.SZ,20190329,21.07,21.4,22.36,20.16,113140184.0,2384437437.29
36,002271.SZ,20190322,22.0,20.18,22.32,20.17,110687077.0,2371479290.34
37,002271.SZ,20190315,20.07,18.6,20.1,18.56,94764029.0,1837847934.76
38,002271.SZ,20190308,18.81,20.08,20.7,18.73,111528058.0,2202917415.58
39,002271.SZ,20190301,19.84,18.02,19.9,18.02,109026201.0,2084308218.48
40,002271.SZ,20190222,17.98,15.89,18.2,15.89,129929292.0,2273966953.8
41,002271.SZ,20190215,15.86,16.45,16.67,15.84,82145513.0,1331809894.81
42,002271.SZ,20190201,16.45,15.99,16.59,15.53,68898389.0,1110623129.39
43,002271.SZ,20190125,15.99,15.2,16.58,14.85,96350776.0,1500476405.26
44,002271.SZ,20190118,15.21,13.75,15.35,13.68,86176387.0,1263835495.02
45,002271.SZ,20190111,13.72,13.26,13.8,13.22,75308504.0,1018210137.03
46,002271.SZ,20190104,13.11,13.0,13.26,12.2,49486923.0,630698115.94
