datetime,open,close,high,low,volume,money
2015-01-05 09:40:00,9720.04,9636.81,9729.82,9633.96,93240700.0,1505726848.0
2015-01-05 09:50:00,9636.8,9609.49,9637.7,9598.01,84728900.0,1310530688.0
2015-01-05 10:00:00,9610.2,9557.97,9610.2,9546.13,73967900.0,1233483008.0
2015-01-05 10:10:00,9557.78,9525.85,9562.06,9525.85,68390700.0,1186636288.0
2015-01-05 10:20:00,9525.92,9514.91,9526.27,9493.15,83652000.0,1280230912.0
2015-01-05 10:30:00,9514.9,9528.97,9533.17,9510.83,45872900.0,808484352.0
2015-01-05 10:40:00,9529.89,9559.07,9574.57,9529.89,44360800.0,746439680.0
2015-01-05 10:50:00,9558.9,9544.45,9562.62,9540.05,31114800.0,549465088.0
2015-01-05 11:00:00,9543.77,9541.7,9551.66,9539.66,31165600.0,569124864.0
2015-01-05 11:10:00,9542.71,9608.44,9616.78,9542.71,44842400.0,748504064.0
2015-01-05 11:20:00,9607.38,9629.29,9632.36,9606.2,36034100.0,626572288.0
2015-01-05 11:30:00,9629.41,9662.96,9664.13,9629.41,82899300.0,1066222592.0
2015-01-05 13:10:00,9662.65,9659.18,9677.56,9657.99,42405400.0,663018496.0
2015-01-05 13:20:00,9662.8,9655.37,9675.18,9653.74,43078300.0,725784576.0
2015-01-05 13:30:00,9655.5,9656.81,9658.52,9641.76,37166100.0,626927616.0
2015-01-05 13:40:00,9656.98,9722.84,9732.93,9655.28,107661100.0,1640325120.0
2015-01-05 13:50:00,9723.52,9692.78,9723.52,9690.19,61626400.0,937660416.0
2015-01-05 14:00:00,9692.58,9688.32,9692.58,9673.84,40548900.0,705503232.0
2015-01-05 14:10:00,9689.48,9711.57,9714.4,9689.38,54903400.0,871116800.0
2015-01-05 14:20:00,9711.68,9708.71,9732.18,9708.63,74801500.0,1049180160.0
2015-01-05 14:30:00,9710.2,9741.63,9741.75,9705.44,115825000.0,1491654656.0
2015-01-05 14:40:00,9742.18,9749.58,9764.5,9741.56,123092600.0,1581201408.0
2015-01-05 14:50:00,9749.83,9729.13,9750.16,9727.93,78138300.0,1223213056.0
2015-01-05 15:00:00,9729.09,9716.43,9731.1,9707.97,87242600.0,1333116928.0
2015-01-06 09:40:00,9691.09,9782.77,9782.77,9631.0,117204800.0,2146079488.0
2015-01-06 09:50:00,9781.22,9820.23,9820.23,9763.0,100302800.0,1818511360.0
2015-01-06 10:00:00,9818.17,9789.84,9824.49,9789.0,83851100.0,1394892544.0
2015-01-06 10:10:00,9789.78,9769.09,9789.82,9732.0,89614600.0,1363348992.0
2015-01-06 10:20:00,9769.63,9757.21,9777.31,9757.0,47632200.0,825587200.0
2015-01-06 10:30:00,9753.69,9781.2,9781.2,9749.0,56602600.0,1031808000.0
2015-01-06 10:40:00,9782.12,9724.96,9787.06,9724.0,55270200.0,997563392.0
2015-01-06 10:50:00,9723.66,9676.95,9733.26,9662.0,64793900.0,1021689856.0
2015-01-06 11:00:00,9677.47,9926.2,9926.2,9677.0,140358400.0,2507868160.0
2015-01-06 11:10:00,9935.94,9960.56,9969.06,9935.0,243311200.0,3853942784.0
2015-01-06 11:20:00,9961.1,10027.7,10084.94,9961.0,197223200.0,3208433664.0
2015-01-06 11:30:00,10027.74,10043.16,10056.46,10016.0,83810700.0,1451134976.0
2015-01-06 13:10:00,10043.97,10086.95,10095.82,10043.0,76610300.0,1308254208.0
2015-01-06 13:20:00,10087.05,10107.59,10111.26,10081.0,75139100.0,1252837376.0
2015-01-06 13:30:00,10107.37,10132.8,10140.66,10105.0,88046200.0,1390372864.0
2015-01-06 13:40:00,10132.58,10137.72,10139.31,10111.0,56652700.0,1021282304.0
2015-01-06 13:50:00,10138.26,10107.22,10142.68,10105.0,51945800.0,918575104.0
2015-01-06 14:00:00,10105.87,10051.64,10105.87,10044.0,56470200.0,959936512.0
2015-01-06 14:10:00,10050.98,10071.7,10093.03,10050.0,37146400.0,662896640.0
2015-01-06 14:20:00,10071.38,10036.47,10073.96,10035.0,37509800.0,681209856.0
2015-01-06 14:30:00,10034.94,10062.9,10064.46,10034.0,32928200.0,600780800.0
2015-01-06 14:40:00,10063.1,10088.35,10089.94,10063.0,39407000.0,741875712.0
2015-01-06 14:50:00,10088.76,10085.17,10101.9,10077.0,52071200.0,954527744.0
2015-01-06 15:00:00,10086.04,10078.48,10086.72,10071.0,70631400.0,1261060096.0
2015-01-07 09:40:00,10060.17,10000.26,10070.84,10000.0,129359500.0,2533757900.0
2015-01-07 09:50:00,10000.14,9953.89,10008.21,9953.0,104771800.0,1984720000.0
2015-01-07 10:00:00,9953.99,9978.38,9979.19,9951.0,71605700.0,1385518000.0
2015-01-07 10:10:00,9978.15,9999.19,10014.86,9977.0,62225900.0,1206859000.0
2015-01-07 10:20:00,9998.75,9943.92,9999.69,9943.0,70069400.0,1323573000.0
2015-01-07 10:30:00,9944.05,9962.65,9966.37,9942.0,44686100.0,830577000.0
2015-01-07 10:40:00,9965.26,9958.75,9966.75,9946.0,43398800.0,766191000.0
2015-01-07 10:50:00,9959.1,9956.48,9966.91,9946.0,49291500.0,751980000.0
2015-01-07 11:00:00,9955.79,9980.7,9985.87,9954.0,30868000.0,560570000.0
2015-01-07 11:10:00,9980.03,9984.34,9998.15,9979.0,27297600.0,510830000.0
2015-01-07 11:20:00,9984.64,10021.26,10028.57,9982.0,58038800.0,801680000.0
2015-01-07 11:30:00,10021.47,10004.53,10021.47,9999.0,32699700.0,524170000.0
2015-01-07 13:10:00,10005.76,9959.51,10012.7,9959.0,28483000.0,495840000.0
2015-01-07 13:20:00,9959.93,9952.32,9968.4,9950.0,32758500.0,585500000.0
2015-01-07 13:30:00,9952.67,9974.24,9991.76,9949.0,48132100.0,699970000.0
2015-01-07 13:40:00,9972.66,9949.28,9976.99,9936.0,41234800.0,733680000.0
2015-01-07 13:50:00,9946.16,9902.28,9952.94,9896.0,44362500.0,802940000.0
2015-01-07 14:00:00,9902.79,9941.3,9942.88,9902.0,32201500.0,588500000.0
2015-01-07 14:10:00,9942.47,9956.78,9968.93,9937.0,30202000.0,583670000.0
2015-01-07 14:20:00,9956.93,9960.97,9970.31,9946.0,26175100.0,460710000.0
2015-01-07 14:30:00,9960.52,9976.91,9979.45,9948.0,32908000.0,568690000.0
2015-01-07 14:40:00,9976.89,9972.96,9977.51,9957.0,32172000.0,572300000.0
2015-01-07 14:50:00,9972.6,9971.68,9979.2,9970.0,42894000.0,813140000.0
2015-01-07 15:00:00,9972.19,9959.63,9972.19,9955.0,66210000.0,1151200000.0
2015-01-08 09:40:00,9925.57,9995.76,9996.16,9916.0,48489900.0,888637736.0
2015-01-08 09:50:00,9993.81,10047.61,10047.74,9988.0,72920300.0,1313782144.0
2015-01-08 10:00:00,10048.03,10007.41,10048.03,10005.0,58303700.0,1091296768.0
