datetime,open,close,high,low,volume,money
2015-01-05 09:40:00,1830.51,1820.37,1831.48,1820.37,37315400.0,787327060.0
2015-01-05 09:50:00,1820.52,1813.45,1821.04,1813.35,32142800.0,699701760.0
2015-01-05 10:00:00,1813.34,1807.39,1813.49,1803.88,41899100.0,859816448.0
2015-01-05 10:10:00,1807.16,1798.67,1809.71,1798.62,35096600.0,769783040.0
2015-01-05 10:20:00,1798.59,1808.8,1808.8,1796.26,33908900.0,713076480.0
2015-01-05 10:30:00,1809.96,1818.38,1818.38,1809.58,36374800.0,828857344.0
2015-01-05 10:40:00,1818.43,1819.18,1825.35,1818.27,34712200.0,852137472.0
2015-01-05 10:50:00,1818.97,1818.59,1820.98,1817.69,17447300.0,389408256.0
2015-01-05 11:00:00,1818.2,1821.39,1821.67,1817.77,13397200.0,299628032.0
2015-01-05 11:10:00,1821.63,1829.3,1831.31,1821.36,19625000.0,408900096.0
2015-01-05 11:20:00,1829.26,1832.16,1832.35,1828.87,18659600.0,386902016.0
2015-01-05 11:30:00,1831.78,1837.73,1837.8,1831.78,19482300.0,359314944.0
2015-01-05 13:10:00,1838.37,1841.13,1841.38,1838.37,20653600.0,400791552.0
2015-01-05 13:20:00,1841.18,1841.65,1844.19,1840.96,22372100.0,454024192.0
2015-01-05 13:30:00,1841.92,1843.3,1843.3,1839.71,20248100.0,402509824.0
2015-01-05 13:40:00,1843.19,1842.95,1845.23,1842.84,19058400.0,376343552.0
2015-01-05 13:50:00,1842.83,1844.95,1845.31,1842.51,17911400.0,366328832.0
2015-01-05 14:00:00,1844.9,1848.65,1848.96,1842.85,20433800.0,397114368.0
2015-01-05 14:10:00,1848.89,1856.32,1856.32,1848.41,29106800.0,583568384.0
2015-01-05 14:20:00,1856.11,1856.13,1859.29,1855.79,29257200.0,577925120.0
2015-01-05 14:30:00,1856.12,1855.49,1856.72,1854.53,24445800.0,542535680.0
2015-01-05 14:40:00,1855.72,1854.75,1857.78,1854.23,24790200.0,520120320.0
2015-01-05 14:50:00,1854.56,1852.82,1855.94,1852.74,25950400.0,555959296.0
2015-01-05 15:00:00,1852.64,1849.76,1853.89,1849.39,32673700.0,711045120.0
2015-01-06 09:40:00,1841.22,1856.55,1856.86,1838.12,43918500.0,1060431528.0
2015-01-06 09:50:00,1856.81,1874.98,1875.33,1856.39,49977700.0,1247222528.0
2015-01-06 10:00:00,1875.67,1869.81,1876.2,1869.35,37065600.0,838539008.0
2015-01-06 10:10:00,1869.7,1868.98,1869.83,1864.44,25511500.0,561491712.0
2015-01-06 10:20:00,1869.37,1864.63,1869.39,1864.43,25077100.0,551254016.0
2015-01-06 10:30:00,1865.08,1860.52,1865.09,1859.91,30087700.0,635227648.0
